#Table1
objid,ra,dec,magnitude,redshift
1237667444584481348,192.263706444039,28.4400310076289,21.23248,0.6134872
1237665440977912025,192.266281108549,29.1170521962799,21.28169,0.100452
1237667323259847258,192.281327540829,27.3593638357114,22.41367,0.524314
1237667252944896166,192.284574014133,28.7643468270705,21.12662,0.3625083
1237667322722976250,192.292132864474,27.0098478602137,20.98258,0.503431
1237667443510804716,192.305045807758,27.682835938719,19.43428,0.2652803
1237667911133036736,192.313641581394,24.4577533197977,19.88926,0.2746883
1237665442052702608,195.009966517674,29.6595866210179,22.46012,0.512323
1237667446733865525,195.016307126301,24.1813905675031,22.17535,0.4760436
1237667442437980766,194.667705508743,26.7320873460816,21.80713,0.4755684
1237665440978830084,194.67429366774,28.9710148151427,22.52906,0.6106792
1237667444585463914,194.720641275355,28.2338266213583,17.88378,0.020241
1237667444585464245,194.723206663273,28.2889886440792,17.86163,0.02616505
1237667441899864236,191.40549590468,26.4065835502832,18.49675,0.1766204
1237667441899864134,191.412875199724,26.4481597078461,17.44873,0.08699666
1237667444584153216,191.449328486541,28.4193244872175,16.41138,0.02606151
1237667443511657258,194.613332990343,27.5241499755118,20.37318,0.3234919
1237667442974851089,194.651496545238,27.1041321032733,14.8915,0.02649158
1237667444048527619,194.653129318498,27.8494820556382,17.99014,0.02055939
1237667912744829089,195.364686439399,25.4939076837462,16.88444,0.08406527
1237667912744829612,195.388246642896,25.6477411206202,22.00469,0.6417162
1237667446733144220,193.21386273116,24.2441301583372,18.21473,0.1321223
1237667441900716638,193.630636225853,26.3638651454821,21.12971,0.3571026
1237667911133823900,194.357338171256,24.3908821816992,21.57724,0.4758413
1237667442437784339,194.158676729418,26.6464990717188,23.0033,0.6204288
1237667443511525488,194.170546071633,27.4477507391494,18.29074,0.02445486
1237667323797438604,194.211692146591,27.6278394269678,17.80782,0.02698101
1237665428626931867,195.681216411882,29.4350791500053,17.478,0.08910685
1237667322722452010,190.942761365982,27.0254878997328,21.79441,0.4668384
1237667441899929909,191.682202131663,26.4050823911127,17.55028,0.1532241
1237667447806165784,191.513394216736,25.0758185281944,21.6865,0.4976912
1237667252944568631,191.531752776927,28.8753932767727,18.9688,0.2253946
1237667441899667642,190.963387215932,26.3707151559017,19.88941,0.2729907
1237667322185581297,190.967077127285,26.5675617827586,21.19402,0.4972089
1237667443510280732,191.002452053422,27.641287738181,22.04987,0.5644642
1237667444048723985,195.075399921661,27.9565732826716,15.41488,0.02124036
1237667444048723991,195.078230394988,27.9370369750511,16.10304,0.01761597
1237665427553583401,196.514270169013,28.6205522295949,22.19976,0.591343
1237667321650938422,196.588395162847,25.8990998822636,21.7279,0.513787
1237667323260436605,193.862346628816,27.4224983156058,17.95594,0.02396124
1237667322723631190,193.888474984286,26.9077830977064,20.93038,0.4442199
1237667912744239725,193.891966686063,25.5993742798172,22.54694,0.5509998
1237667322187481530,195.703280184178,26.3429164708354,22.14695,0.534505
1237667442438440162,195.75490149215,26.6146592416863,23.51055,0.5353572
1237667444585857117,195.755727293435,28.3377184173111,18.59416,0.09082852
1237667446733406281,193.810528041944,24.3119792765693,17.41164,0.1306864
1237665441515897339,195.17338656998,29.3664789276409,20.83898,0.5274286
1237667447807869712,195.803066851933,24.9596643433025,21.50184,0.4937755
1237667324334964884,195.844870559075,27.9359619009427,15.67337,0.02009697
1237667321650676501,195.909895382216,26.0146699248658,21.12902,0.5893674
1237667442437521522,193.453010478691,26.6817063702216,18.52464,0.172658
1237665428626931805,195.573189514604,29.4492027758476,18.39703,0.1672852
1237667447807803534,195.576369725064,24.9624009562321,17.51514,0.07423717
1237667323259584600,191.601029795176,27.519040426972,18.20862,0.09207835
1237665440978174393,192.929627033336,29.0349259516494,21.39781,0.4412135
1237667322187874464,196.782998799394,26.1935042085824,18.74417,0.2567761
1237667444586250321,196.808770799914,28.2582284622408,17.69137,0.02136997
1237667324335030394,196.033193138867,27.9649484556976,15.47183,0.01980436
1237667911671349995,196.039581879947,24.7101343765111,22.74178,0.7195035
1237667322722517257,191.102916220796,27.1304380590844,20.99987,0.3978974
1237667441900585277,193.350168273907,26.2726106915153,21.86289,0.4714472
1237667324333982154,193.365933368191,28.2556380609261,22.65595,0.6270218
1237667441900650790,193.367567883919,26.3040456024164,22.45576,0.5149074
1237667322187546740,195.970000513971,26.3654106321133,21.47301,0.5139191
1237667441899995295,191.735358657292,26.4295692716867,17.50107,0.08654161
1237667441899995629,191.742708045157,26.4889732348088,22.10724,0.6606193
1237667321649037578,191.747778486668,26.2173563848396,21.56724,0.5645201
1237667442437128786,192.467819151325,26.692992635744,21.09967,0.3434571
1237667442437128317,192.478517394702,26.874814847246,17.47748,0.08718294
1237667444048462541,194.450746767602,27.9617293181771,22.60185,0.6420162
1237667324334374981,194.452787511593,28.1804376645757,15.35406,0.02411293
1237667252945683289,194.480065124647,28.606562381194,22.32327,0.5252698
1237667444048462007,194.488521223767,27.8092977774282,17.75324,0.1123694
1237667911669711076,191.865393096115,24.8837262697763,19.63005,0.238767
1237667323796521187,191.881286101488,27.8672253465022,17.89156,0.0899742
1237667443512443573,196.623811076855,27.4317360720495,21.01266,0.35982
1237667324335227068,196.651635629513,27.8729512662621,15.6027,0.02093789
1237667322186760250,193.902842702093,26.5643773137373,18.4203,0.02103087
1237667444049511146,197.154737951017,27.8085982314674,22.35342,0.6916844
1237667324334702891,195.185975736092,28.1006362370394,16.07537,0.0220089
1237667322724090186,195.187536997275,26.7325943713756,20.80855,0.344113
1237667441901371405,195.19606000231,26.1616181138349,22.06759,0.5395139
1237667322187284951,195.19842317196,26.480295437973,22.00323,0.5136586
1237665440442220669,195.202404360237,28.4143170001203,17.91121,0.1436567
1237665428089930164,195.225388039704,29.1088513540576,21.88274,0.5502794
1237665442052767943,195.228282995999,29.7881970777968,20.39927,0.3135378
1237667447807672850,195.242154294132,25.0280004972479,21.27954,0.5123184
1237665441515897636,195.247025035316,29.280896961202,22.21797,0.5121053
1237667442973933738,192.385399292269,27.1771282144792,18.15661,0.1724182
1237667448343429137,192.397476109672,25.4643165487477,20.56199,0.01422216
1237667323260240778,193.260225602881,27.3679963577699,22.58894,0.6749184
1237667442974327023,193.280563469727,27.1386835896501,22.27798,0.512482
1237667254019162609,193.744655340396,29.5442658343936,22.51857,0.5306159
1237667442974523733,193.755120361704,27.0396730492562,21.47982,0.4583786
1237667911133626834,193.762485288829,24.4746469054209,21.73718,0.47289
1237667254019162720,193.768233814698,29.4970214885529,21.49783,0.533829
1237667444586316412,197.049859911259,28.1767374057203,21.27139,0.4701726
1237667323259650226,191.760048865146,27.4614715774929,19.81221,0.3082764
1237667323260109003,193.037474956269,27.4772618444227,14.86817,0.01949003
1237665441515110794,193.064378842383,29.4008326095909,21.73154,0.5106973
1237667912744108221,193.527542717203,25.6347671211452,20.38166,0.3646948
1237667443512639644,197.076116943007,27.2109489047226,18.55208,0.127205
1237667323797569678,194.514658223815,27.6824484401272,17.19432,0.02412642
1237667444048527663,194.515763405631,27.9338242376576,19.23877,0.2611036
1237667448881087026,194.544698925269,25.9396154230735,21.28616,0.3797204
1237665440441958487,194.562768369411,28.521782562633,16.72903,0.02303872
1237667444048527560,194.568409971528,27.8270273764481,17.14096,0.08537144
1237667322187808987,196.512772444231,26.2022649301595,21.38673,0.4132245
1237667911670367017,193.554286253876,24.8532152595895,21.71267,0.5724059
1237665440978894992,194.811553690568,28.8149311409369,20.23165,0.3147304
1237667323797700671,194.853878187874,27.7388318633023,15.85508,0.02011746
1237667323261092055,195.509142789511,27.1051977173032,22.05687,0
1237667324333523049,192.246883757087,28.1589166888161,17.18769,0.0626647
1237667323798225112,196.263760743696,27.5370530512645,17.14528,0.02170492
1237667442974589300,193.942551087414,27.0724408869257,20.28774,0.398145
1237665440440713411,191.281043160612,28.7549616595674,16.90806,0.05504755
1237667322186104977,192.214446283409,26.5783261133293,20.60891,0.3433111
1237665441514782787,192.23423467935,29.4591329129951,18.10548,0.08478977
1237667448344019629,194.003693678628,25.4932638658903,22.01096,0.6076862
1237667444048331035,194.014671883334,27.9184825939358,18.70362,0.1541399
1237667323797373697,194.019308343953,27.6776323451477,21.10065,0.6264089
1237667444585201733,194.03975236878,28.3108886952733,16.0062,0.02638524
1237665442052309527,194.050628532968,29.8892396943131,22.15337,0.525838
1237667448344084574,194.064791330912,25.36359611694,17.45161,0.07224236
1237667443511459972,194.069535570244,27.4459829954475,15.78754,0.02136024
1237667322187350094,195.40121510876,26.4478433897845,19.18273,0.2096048
1237665440442286191,195.449398649481,28.4857545263287,18.35608,0.16576
1237667448881677018,196.082701242997,25.8485505912713,22.3114,0.4995426
1237665442052375184,194.228022801993,29.7034414682732,21.44393,0.4650393
1237667448343363590,192.297431557508,25.6142993043542,17.42166,0.08986393
1237667911669907904,192.306681043698,24.8963438642338,22.18317,0.500287
1237667442437063302,192.317440273551,26.7610426333577,20.51812,0.3443081
1237667323259846735,192.320477584125,27.4870247093815,18.38872,0.08643478
1237667447270670528,194.972339477557,24.5413915216403,18.12884,0.1180862
1237665440978960559,194.98266277833,28.9521042392211,18.22609,0.08411279
1237665427552993516,195.025295885365,28.5689147929899,19.15567,0.1798006
1237667322187874447,196.693245420903,26.2177037684761,20.82673,0.4572749
1237665440442810451,196.737975579278,28.3533657572996,18.56623,0.1871595
1237667442973278255,190.696658178981,27.2719272831719,15.68796,0.0196724
1237667323797635368,194.689761125662,27.7538787606315,17.38218,0.02209566
1237667911133954279,194.712120897097,24.3699488316023,20.7342,0.3362162
1237667323797635203,194.717062701033,27.785051267967,15.27178,0.01885658
1237667324333260857,191.439869449785,28.210897161305,18.82228,0.1944452
1237667444047348086,191.464577638698,28.1730201691918,21.86917,0.5018795
1237667444585398712,194.593522113193,28.2484929446662,21.82169,0.4609192
1237667444585398762,194.618833202329,28.366178287136,22.33148,0.5257982
1237667444585398452,194.634529045872,28.3779720627965,17.55524,0.01961964
1237665442052571484,194.646829611548,29.6508863686627,20.3544,0.389776
1237667442437980294,194.661252186789,26.625380005007,17.9574,0.06900318
1237667444048789885,195.329154874806,27.7929858506111,18.24321,0.08886222
1237667321650479268,195.333335262584,25.9083579749497,20.1894,0.313272
1237667321650479558,195.34484290435,25.9384519164319,21.49613,0.419903
1237665442052833824,195.384894380279,29.688131499486,22.24528,0.6259084
1237665428089995273,195.390003400941,29.1305910162567,14.17981,0.02453147
1237667442436604059,191.194736135997,26.7770439119117,21.2663,0.488355
1237665440978305144,193.169811527213,29.004083616978,17.71139,0.1309383
1237667442437390384,193.17808077591,26.6314210462166,15.95946,0.04536996
1237667322723304171,193.203048650608,26.9003526237455,22.07771,0.5127269
1237667442974261814,193.207498835063,27.1784245017277,21.71457,0.4745663
1237667254018965951,193.231667900807,29.5951836766743,21.85073,0.6186838
1237667447807017975,193.651757356012,25.005621621113,22.7966,0.7384815
1237667323798487660,196.95088349247,27.4852247681368,22.70484,0.6088065
1237667444586315956,196.95696621483,28.2486325995518,20.59481,0.3221801
1237667322186826135,194.15480252532,26.4032908319491,22.33057,0
1237667323261157614,195.6225408867,27.2308447244106,20.82108,0.3570485
1237667322187415738,195.652973101393,26.2929637581567,20.31035,0.3720994
1237667447807804227,195.659605869069,24.9907770309309,21.44114,0.4464251
1237667442973409681,190.906672961422,27.2371603168269,21.37919,0.4964361
1237667912206450794,191.630407438519,25.3372034291722,17.86986,0.08507851
1237667441899929895,191.636328920817,26.4552426610732,17.61464,0.08947854
1237667321649037642,191.658300069435,26.1166335866653,21.86737,0.3703224
1237667442436800792,191.666499913859,26.7569790084911,21.09799,0.4553298
1237667911669645572,191.672540624721,25.0627893168276,22.82988,0.4542107
1237667252945683394,194.367837893298,28.7027078699573,22.89342,0.6470766
1237667911134150805,195.102131976011,24.3861386361371,16.98039,0.07543932
1237667447270736698,195.104513004083,24.6072018704169,21.21544,0.5592207
1237667323797831757,195.148647783798,27.5742246050628,15.88375,0.01699532
1237667442436538977,190.975161994289,26.9159872052413,22.28062,0.6175171
1237667321648775413,191.023727303733,26.3027175823434,21.45246,0.4624268
1237665428626735147,195.088891621431,29.5803660378998,17.4239,0.08500838
1237667442438176843,195.089843999456,26.5548578287062,17.89802,0.1215169
1237665440979026607,195.098567520068,28.8090202287613,22.14103,0.6317024
1237667442438701183,196.516686362247,26.517718209804,20.47402,0.3081481
1237667442438766787,196.555918903009,26.3973327079004,20.65214,0.3588115
1237667443512443413,196.571513967822,27.4345089294608,22.11301,0.5218127
1237667443510608014,191.827266567835,27.7291650783868,16.51204,0.08352515
1237667323798028854,195.717500789165,27.6308036719994,22.47734,0.5385472
1237667323261157599,195.722912907283,27.1080632476593,19.65795,0.2350848
1237665441515897289,195.151426705893,29.249290852232,20.95034,0.5073291
1237667442975309899,195.815590666999,26.9292668892962,18.10612,0.1937939
1237665428626931832,195.601499625303,29.4515966588828,17.98104,0.0260126
1237667324334833950,195.604293644629,27.9722581716407,17.98888,0.02742219
1237667322187546938,195.84865426755,26.3444436380823,21.3133,0.4361925
1237665440442483117,195.880053343407,28.4047173900425,21.5582,0.2863424
1237665441516159513,195.909609352437,29.3196100354077,22.52241,0.7237049
1237667324333982381,193.458134654081,28.2492324571142,21.28326,0.4218049
1237667447270080778,193.458186674473,24.7350839893153,18.83603,0.2784983
1237667911669580438,191.58003695596,24.9399375105515,21.61825,0.4795185
1237667323259584597,191.597470442572,27.4812562391402,17.93347,0.0922891
1237667322185842836,191.602816570664,26.5243306006373,17.82979,0.08537053
1237667441899929938,191.612394719021,26.317864533968,21.06867,0.4559393
1237667911670301262,193.336863595386,24.7991769144002,22.26124,0.5096309
1237667448343756941,193.367090940198,25.5690610876343,16.83899,0.1417004
1237667910596558936,193.373480015261,24.0650654598347,18.52038,0.1320512
1237665440440844690,191.712904742397,28.7097548069772,22.1023,0.453467
1237667448343101648,191.73529508681,25.6216279894651,17.14373,0.02264534
1237667447806558376,192.452541124927,25.0622022239262,18.22595,0.09011135
1237667443510870334,192.461826589384,27.6274284007978,21.61773,0.5071857
1237667911669973091,192.463318776062,24.898532018463,16.96641,0.08494749
1237667324333785219,192.895092714793,28.2264363003563,20.28014,0.2884291
1237667321649496207,192.941621056037,26.1486354071445,19.62996,0.2358328
1237667321651003557,196.751214572531,25.8442650904406,19.65359,0.2737793
1237667253482554129,194.478732858902,29.0919245797801,21.27649,0.6389137
1237667911133889216,194.504220230303,24.4590895068948,22.53713,0.5502126
1237667912744239802,193.919693372852,25.593526989339,22.43073,0.5165237
1237667322187285057,195.222960869276,26.3602293915095,22.54894,0.5306008
1237665440979091501,195.229847256089,28.8033654018035,18.89484,0.1665704
1237665440441106827,192.350817599428,28.6732671361765,21.57493,0.3703027
1237667442437062869,192.35639710972,26.7864685314686,17.07431,0.04526638
1237667443510804720,192.363906888843,27.6141324079932,18.82262,0.2282199
1237667446732816843,192.395404254943,24.3826866611541,21.53594,0.5649158
1237665440978305194,193.237373228221,28.9666587315837,19.08755,0.1209301
1237665440978305515,193.262013207979,29.0556764639683,21.59374,0.5060886
1237667912744173698,193.714751734911,25.7148269509611,17.91586,0.1204896
1237667448343953488,193.738800155201,25.4845966115473,19.28313,0.2342679
1237667448343953505,193.761618194848,25.5106908718552,16.87047,0.05977487
1237667442436866205,191.762065287304,26.7081837897414,17.40512,0.04540871
1237667441899995339,191.813531818742,26.4489451902308,18.31366,0.08661693
1237667324333392083,191.824542159577,28.207973084586,20.24331,0.2872259
1237667323796980277,193.009416468041,27.7060391771084,21.71803,0.670917
1237665441515110466,193.034988308093,29.3399945718254,22.02783,0.566555
1237667254018900057,193.048022484711,29.6412648805616,17.64328,0.04560334
1237665442051981516,193.112325696949,29.7672635801554,20.21156,0.3077778
1237667322186433300,193.154107215617,26.4726431533108,22.33713,0.5120299
1237667447806951618,193.522093277575,25.056803913427,19.57081,0.2368966
1237667444586119179,196.453582067988,28.1065380227774,16.31043,0.02440839
1237665440441893015,194.319736623766,28.482311272732,18.91524,0.1894263
1237667441900978389,194.330277129002,26.3036598271606,20.16154,0.3745964
1237665440441893213,194.338206294254,28.4604119518951,21.18786,0.4102318
1237667912743125112,191.037654565853,25.7254121820387,18.03448,0.05972283
1237667441902092446,197.087169917464,25.9739775818474,19.56164,0.2529218
1237667442437914750,194.538582890069,26.6640933494021,16.73893,0.02433687
1237665441515634819,194.538688333723,29.2453341985145,18.18488,0.09479623
1237667912743714984,192.600384447746,25.6914419595099,17.39244,0.07712203
1237667442437193887,192.610916926326,26.7353251849131,17.78149,0.01941372
1237667444048593338,194.810920146189,27.8955907154115,18.07813,0.02137562
1237665427552927949,194.867362688194,28.632549424907,20.57452,0.3802814
1237667444048658609,194.872525699143,27.8501566064127,15.27506,0.02264451
1237667444048658549,194.879595289908,27.9549070471196,20.67104,0.0236594
1237667447270932565,195.503187550094,24.4584398560142,17.16514,0.07380108
1237667443512311964,196.254512684647,27.3708702073212,19.24888,0.2200093
1237667448344936983,196.280384238009,25.345593980419,22.48553,0.5378328
1237667448344412404,194.886233723657,25.4720462864566,22.11338,0.4387365
1237667323797700807,194.907624171543,27.7768238663616,16.13562,0.0226934
1237665427552928278,194.940882023265,28.6954070323886,21.97153,0.4634152
1237667448879841600,191.272827880302,26.0428352274484,21.15276,0.5573938
1237667324333195340,191.278094434339,28.3619243739463,19.0223,0.09153187
1237667911670169696,192.980979525353,24.9387698181713,18.3597,0.2224196
1237667444047938388,192.990329384302,27.9042400887909,22.99615,0.4850711
1237667254018835172,192.995882692759,29.5768125978925,21.9345,0.5075427
1237667447806427331,192.185110289387,25.0896232367664,18.12449,0.1348468
1237667323259781287,192.231115853331,27.5027057565894,17.49414,0.08902563
1237667323797373198,194.026848768133,27.6480394791657,16.15083,0.02536332
1237667443511460036,194.039274168177,27.5362802549665,20.28277,0.3151768
1237667912744305440,194.070093615182,25.5842320475769,22.46792,6.618657
1237667448881479778,195.417720458816,25.749254788796,16.51206,0.0903771
1237667911134282193,195.429390637859,24.4253163007224,22.37747,0.5059727
1237667322724221465,195.429814654391,26.8444274247712,22.37501,0.57083
1237667442438308286,195.431378295234,26.6786366060785,21.5085,0.4600236
1237667911671152798,195.445164094678,24.768127467338,17.82429,0.1182776
1237667443511984267,195.449898829919,27.3548146345931,17.79328,0.02019958
1237667444585988513,196.091309280118,28.2795698758123,21.36834,0.4026261
1237665440978698336,194.231362130721,28.9562560491772,16.59101,0.06808168
1237667912206713610,192.292884730753,25.3399610008355,22.235,0.481176
1237667322722976313,192.305212572583,26.9242376508938,22.05698,0.6705823
1237667911133037056,192.316475702755,24.5648576121142,21.85935,0.4715327
1237667912744698151,194.987225984089,25.6510834963655,21.4801,0
1237667442974982654,195.001282801167,26.9812291623244,22.73337,0.5180733
1237667447270604910,194.662761480885,24.5014974404378,18.85482,0.2258829
1237667324334506526,194.683780236972,28.1759558838615,22.10448,0.4602312
1237667322187088041,194.698653995192,26.4730102629532,19.27364,0.2416227
1237667323796324514,191.409363524667,27.8463559683592,21.11702,0.3446027
1237667322723893777,194.627385985431,26.7888386828129,21.8271,0.4768236
1237667444048527840,194.650332421478,27.8728881655502,18.07574,0.02366776
1237665441515962401,195.355261585732,29.3137606990576,14.80618,0.02339724
1237665428089995491,195.392146079694,28.9822261072599,18.10929,0.08284247
1237667448879775866,191.237417070228,25.9720126447587,18.40717,0.1146658
1237665440977846448,192.125476926454,28.9764280973835,20.64558,0.4426668
1237667442436997254,192.136343868463,26.8082246233567,18.05397,0.0916954
1237667323259781256,192.153980636048,27.3664324694222,17.78709,0.02663325
1237667447806427367,192.154418199483,25.2104407185276,19.51578,0.2743648
1237667447270015283,193.167415930634,24.593755406697,22.68279,0.5903977
1237665441515176133,193.200149018717,29.3904008968717,20.82896,0.4126995
1237667322186498180,193.21287613917,26.4541170761353,18.13003,-9.348506E-05
1237667254019097342,193.663510653507,29.559350522323,21.90408,0.5314306
1237667910596690044,193.683555729088,24.0726909532231,18.73132,0.1301783
1237667441900913260,194.153783879348,26.2419925301473,21.812,0.511218
1237667441900978375,194.210429358632,26.216469865024,19.83834,0.280127
1237665441515503806,194.213305305829,29.3781872855827,15.77962,0.02384583
1237667442436538491,190.909628592685,26.8879142367141,18.21754,0.09143487
1237667321648710130,190.936545703449,26.2271866876395,21.72108,0.4818864
1237667323796456138,191.680253761666,27.9066131924085,21.91204,0.5043281
1237665440442613993,196.241520783539,28.359965794262,20.9855,0.4037685
1237667448881348678,195.136199564353,25.7806177719284,17.60421,0.07620966
1237667444048724247,195.026210168324,27.7757641183196,15.45183,0.02060787
1237667444048724279,195.052609402741,27.7818205349669,16.16379,0.02337322
1237665428626735144,195.08573392153,29.6114937279845,18.2508,0.08438506
1237667441901306412,195.093578692055,26.2031925792099,22.0572,0.6021094
1237667447270736683,195.096442562337,24.5603484482999,21.56213,0.4930006
1237667444049313824,196.54617551024,27.7001656110355,15.52656,0.02237236
1237667442438766813,196.562628781964,26.4691139421679,20.36726,0.3410629
1237667447270211708,193.800216992617,24.5726718884296,18.09221,0.1852339
1237665440978501782,193.814242041592,28.9817223650959,18.35517,0.197824
1237665441515897269,195.159507234984,29.3794659851801,22.41447,0.5204619
1237667442438439671,195.77500379678,26.4715274984499,22.47139,0.6975887
1237667444585857053,195.816234987021,28.2222298069502,21.99766,0.6085748
1237667444585791680,195.601114531587,28.3580822459877,17.96075,0.09229429
1237667252945289858,193.419417692353,28.7760557484607,22.35299,0.508069
1237667443512050215,195.571258230845,27.4466763580219,21.5325,0.7306681
1237667444585791665,195.590232511146,28.2559790755538,15.36635,0.0227214
1237667444584218693,191.572824153312,28.4858681062059,18.2771,0.09241351
1237667444584218699,191.577483248713,28.5291260197757,18.147,0.09395541
1237667323798094006,195.875030868779,27.5511857477183,18.72794,0.1264376
1237667447806951749,193.367139195457,25.0391899482277,21.79425,0.5705774
1237667443511198393,193.381202446587,27.65090561644,21.24093,0.5132363
1237667442438504608,195.920421859944,26.5775023142127,20.72218,0.3317907
1237667441901633743,195.949827421585,26.0550773444307,20.56757,0.3068812
1237667912208220515,195.956843950578,25.03610329003,22.26373,0.7008446
1237667324334965450,195.96510971849,28.0951863214807,21.08673,0.6781694
1237667444049051811,195.977324433844,27.7532174471062,18.18854,0.162505
1237665440440844372,191.705346535507,28.6921405172005,17.74241,0.1145027
1237667323259650389,191.735083523823,27.4020225403222,21.12285,0.552947
1237667444047413415,191.750674076927,28.020026702763,18.5195,0.2022989
1237667252944896125,192.404131876554,28.8208444633571,19.2101,0.2388303
1237667323259912274,192.414791710219,27.4077894999571,18.11081,0.09120315
1237667323796717726,192.421159034989,27.7636832718922,21.11463,0.3282281
1237667254018834522,192.904993013697,29.7607386231668,17.54411,0.08461497
1237667444047872054,192.932435925197,27.962835539831,15.1738,0.02308782
1237667322723238012,192.937197288518,27.0183523844641,16.07974,0.02134656
1237667444586250301,196.772863069379,28.2323443969953,19.0882,0.1865528
1237667911671349286,195.998889406388,24.7975363419403,16.17035,0.04516487
1237667441901634229,196.009491286489,26.0566693107032,21.45403,0.4343954
1237665428090192009,196.040118737289,29.0735630568407,18.63086,0.191525
1237667321650741405,196.050131118377,25.9052813597265,20.61737,0.307059
1237667323798159536,196.057800089502,27.5600902998971,17.92143,0.02313605
1237667322722517261,191.105976598993,27.0863512607614,21.88359,0.449384
1237667444584022220,191.13363902845,28.4629696359258,18.58857,0.1935877
1237667442974785696,194.461176425808,27.110985822637,18.14609,0.1374111
1237665440441892998,194.474743403174,28.4998067687287,15.87743,0.02436011
1237667323259715737,191.892237935844,27.3564189992614,17.35763,0.08871719
1237667324335227048,196.600216905142,27.875456240676,18.50268,0.220107
1237667448345067693,196.608156704546,25.2380682222892,17.85723,0.02490327
1237667323261747270,197.136239014211,27.1387796356578,18.47948,0.09485143
1237667443512705311,197.168281737477,27.3031406754702,21.85808,0.5417277
1237667324334703026,195.178080363926,28.0899081964401,20.49062,0.3676166
1237665440442220887,195.204632400079,28.4637010336769,20.88574,0.3962415
1237665441515897476,195.211028521644,29.3462318567441,22.79569,0.5243596
1237667324334702748,195.226908526339,28.0076343782209,13.83039,0.01662251
1237667442975048023,195.2300454816,27.1215892710942,18.32245,0.02148224
1237667444048200282,193.697151329342,28.0426056695305,21.04012,0.4166511
1237667910596690053,193.697232166258,24.0961303739259,18.71876,0.1316061
1237667322723500199,193.698887028133,26.9696492443526,18.1843,0.1472881
1237667912207303389,193.706822877913,25.2408768196427,22.93305,0.6474717
1237667442974458478,193.710284209237,27.2207031044111,21.51294,0.6244141
1237667911133561669,193.732046992217,24.434623891993,21.70086,0.4762655
1237667253481504967,191.782101145548,29.1980677989634,18.49389,0.1963376
1237665440440910156,191.789721865463,28.7115645441049,22.37965,0.613597
1237667252944699857,191.792678130217,28.8675198750451,21.49706,0.4300402
1237665440978239542,193.011647049682,28.9179275284123,18.67869,0.1790682
1237667321649561706,193.023029247185,26.1985693239658,17.72548,0.0261912
1237665442051916430,193.047559758114,29.7591765023886,21.94496,0.4585606
1237667448880496767,193.079272055407,25.8984156356815,19.38692,0.2424343
1237667322723303986,193.125864530254,26.9349734404116,22.06229,0.4491589
1237665440978829317,194.555544089457,28.9480984811571,14.89881,0.0255569
1237667323797569720,194.570086966757,27.7296739233916,16.95182,0.06823571
1237665442052505703,194.582346421708,29.848684126106,16.74225,0.08369125
1237667912206843935,192.598537418603,25.402106602996,17.17258,0.0849518
1237667912206844084,192.615976070971,25.3308547299946,17.56068,0.08527926
1237667447269752999,192.631619815546,24.7405730079695,20.0397,0.2758394
1237667912206844098,192.632996535464,25.3217633596265,18.32416,0.08452324
1237667323798290641,196.471158312128,27.5520783458953,15.53086,0
1237667444048593044,194.817596446877,27.9863258063278,18.4001,0.1584034
1237667444585726145,195.475491912943,28.1939772412611,16.9736,0.09613795
1237665441516028062,195.482640212853,29.3227824543352,16.22661,0.02373173
1237667444048855874,195.493740356048,27.7630895717427,21.64991,0.5383332
1237667321648645019,190.785155314153,26.2425244696149,23.32741,0.5569314
1237667442974916789,194.890702605262,27.1016812471785,18.23576,0.1421337
1237667442974916821,194.919902576339,26.9920632954126,17.49644,0.08391015
1237667324334571645,194.932181682094,27.9946833857208,15.72696,0.02225102
1237667444585529680,194.93567369879,28.2565255773911,18.49018,0.02630129
1237667912207434199,193.961968651846,25.1640884612049,21.85179,0.4729312
1237667443510411444,191.283998936183,27.5773879486788,16.86733,0.02703451
1237667444047282539,191.290646436133,28.0512213040998,22.65656,0.5468943
1237667324334243849,193.999778775217,28.1869473587921,16.32951,0.01867495
1237667253482356956,194.007254828329,29.2534260608974,16.17215,0.06812136
1237667323797372960,194.025405560641,27.6781025860047,15.44557,0.01648326
1237667443511460405,194.031585840394,27.540746772012,20.71734,0.3161409
1237667321649955397,194.039166447289,26.1165181217798,22.11999,0.6310569
1237667324334244331,194.045935557803,28.0481988205462,21.3558,0.4137609
1237667442438308330,195.432718292851,26.5502868101807,21.30661,0.4321696
1237667441901437397,195.448633761982,26.1520543258887,22.14681,0.5133861
1237667443512246894,196.084854183778,27.2719369951506,22.03902,0.5677931
1237665428090257534,196.113558312886,29.0432618651718,17.97442,0.08316919
1237665440979419278,196.119126221379,28.7195440957758,18.98944,0.2440429
1237667322722386092,190.814094973268,27.0855993539952,16.35339,0.02267184
1237667448879645180,190.869131161274,26.0539753466677,22.10036,0.5374371
1237667444048658858,194.986046819322,27.9300248530611,15.81388,0.02570705
1237667911134085811,195.005069510721,24.3800402450541,21.02709,0.3095733
1237665428626670203,195.018343414768,29.409624028242,21.81652,0.6371092
1237667442438766661,196.707686176335,26.5853504402164,20.75901,0.2589717
1237667442436407978,190.706621463628,26.8410449872797,21.52796,0.5928352
1237667442973278378,190.719650065534,27.2221504358592,21.87242,0.4964334
1237667324334506238,194.673441410993,28.1854913407012,17.80363,0.02682729
1237667252945814224,194.678620561871,28.6448337068123,22.75104,0.518226
